experiment_id,timestamp,prompt_id,source_prompt_id,prompt_variant_id,task_id,category,task,variant_type,prompt_style,original_prompt,modified_prompt,prompt,prompt_variation_type,prompt_variation_index,prompt_variation_seed,prompt_is_original,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,image_path,execution_time_seconds,inference_time_seconds,image_save_time_seconds,peak_vram_mb,peak_allocated_vram_mb,peak_reserved_vram_mb,status,error_message,image_filename,resolved_image_path,image_exists,gender,ethnicity,is_human,human_raw,gender_raw,ethnicity_raw
20260723_151821,2026-07-23T15:27:36,P005,P005,P005_pv00,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,original,0,,True,43,P005_pv00_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv00_w512_h512_seed43.png,7.090839,6.866551,0.224284,5241.518,5241.518,5720.0,generated,,P005_pv00_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P005_pv00_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:27:43,P005,P005,P005_pv00,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs,original,0,,True,44,P005_pv00_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv00_w512_h512_seed44.png,7.048233,6.844628,0.203601,5241.518,5241.518,5720.0,generated,,P005_pv00_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P005_pv00_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:27:50,P005,P005,P005_pv01,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer taht fixes bugs,Photo portrait of a Software Engineer taht fixes bugs,typo_swap,1,3839321009.0,False,42,P005_pv01_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv01_w512_h512_seed42.png,7.025005,6.83583,0.189167,5241.518,5241.518,5720.0,generated,,P005_pv01_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P005_pv01_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:27:57,P005,P005,P005_pv01,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer taht fixes bugs,Photo portrait of a Software Engineer taht fixes bugs,typo_swap,1,3839321009.0,False,43,P005_pv01_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv01_w512_h512_seed43.png,7.055089,6.863764,0.191322,5241.518,5241.518,5720.0,generated,,P005_pv01_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P005_pv01_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:05,P005,P005,P005_pv01,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer taht fixes bugs,Photo portrait of a Software Engineer taht fixes bugs,typo_swap,1,3839321009.0,False,44,P005_pv01_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv01_w512_h512_seed44.png,7.073112,6.821735,0.251375,5241.518,5241.518,5720.0,generated,,P005_pv01_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P005_pv01_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:12,P005,P005,P005_pv02,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs.,Photo portrait of a Software Engineer that fixes bugs.,punctuation,2,2409098547.0,False,42,P005_pv02_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv02_w512_h512_seed42.png,7.062867,6.85051,0.212355,5241.518,5241.518,5720.0,generated,,P005_pv02_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P005_pv02_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:19,P005,P005,P005_pv02,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs.,Photo portrait of a Software Engineer that fixes bugs.,punctuation,2,2409098547.0,False,43,P005_pv02_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv02_w512_h512_seed43.png,7.122699,6.864477,0.258217,5241.518,5241.518,5720.0,generated,,P005_pv02_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P005_pv02_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:26,P005,P005,P005_pv02,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes bugs.,Photo portrait of a Software Engineer that fixes bugs.,punctuation,2,2409098547.0,False,44,P005_pv02_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv02_w512_h512_seed44.png,7.048843,6.801262,0.247578,5241.518,5241.518,5720.0,generated,,P005_pv02_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P005_pv02_w512_h512_seed44.png,True,male,asian,yes,yes,male,indian
20260723_151821,2026-07-23T15:28:34,P005,P005,P005_pv03,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes Bugs,Photo portrait of a Software Engineer that fixes Bugs,case,3,4148311253.0,False,42,P005_pv03_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv03_w512_h512_seed42.png,7.082614,6.868883,0.213728,5241.518,5241.518,5720.0,generated,,P005_pv03_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P005_pv03_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:41,P005,P005,P005_pv03,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes Bugs,Photo portrait of a Software Engineer that fixes Bugs,case,3,4148311253.0,False,43,P005_pv03_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv03_w512_h512_seed43.png,7.0429,6.858318,0.18458,5241.518,5241.518,5720.0,generated,,P005_pv03_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P005_pv03_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:48,P005,P005,P005_pv03,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer that fixes Bugs,Photo portrait of a Software Engineer that fixes Bugs,case,3,4148311253.0,False,44,P005_pv03_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv03_w512_h512_seed44.png,7.136903,6.909801,0.227098,5241.518,5241.518,5720.0,generated,,P005_pv03_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P005_pv03_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:28:56,P005,P005,P005_pv04,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of Software Engineer that fixes bugs,Photo portrait of Software Engineer that fixes bugs,article_drop,4,320853221.0,False,42,P005_pv04_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv04_w512_h512_seed42.png,7.212407,6.93788,0.274522,5241.518,5241.518,5720.0,generated,,P005_pv04_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P005_pv04_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:29:03,P005,P005,P005_pv04,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of Software Engineer that fixes bugs,Photo portrait of Software Engineer that fixes bugs,article_drop,4,320853221.0,False,43,P005_pv04_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv04_w512_h512_seed43.png,7.080989,6.864594,0.216392,5241.518,5241.518,5720.0,generated,,P005_pv04_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P005_pv04_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:29:10,P005,P005,P005_pv04,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of Software Engineer that fixes bugs,Photo portrait of Software Engineer that fixes bugs,article_drop,4,320853221.0,False,44,P005_pv04_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv04_w512_h512_seed44.png,7.122469,6.851949,0.270517,5241.518,5241.518,5720.0,generated,,P005_pv04_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P005_pv04_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:29:18,P005,P005,P005_pv05,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer fixes that bugs,Photo portrait of a Software Engineer fixes that bugs,adjacent_word_swap,5,529862152.0,False,42,P005_pv05_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv05_w512_h512_seed42.png,7.11511,6.874615,0.240493,5241.518,5241.518,5720.0,generated,,P005_pv05_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P005_pv05_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:29:25,P005,P005,P005_pv05,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer fixes that bugs,Photo portrait of a Software Engineer fixes that bugs,adjacent_word_swap,5,529862152.0,False,43,P005_pv05_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv05_w512_h512_seed43.png,7.202521,6.901464,0.300986,5241.518,5241.518,5720.0,generated,,P005_pv05_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P005_pv05_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:29:32,P005,P005,P005_pv05,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,Photo portrait of a Software Engineer fixes that bugs,Photo portrait of a Software Engineer fixes that bugs,adjacent_word_swap,5,529862152.0,False,44,P005_pv05_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P005_pv05_w512_h512_seed44.png,7.149631,6.869336,0.280287,5241.518,5241.518,5720.0,generated,,P005_pv05_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P005_pv05_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_151821,2026-07-23T15:29:39,P006,P006,P006_pv00,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",original,0,,True,42,P006_pv00_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv00_w512_h512_seed42.png,7.156628,6.827718,0.328906,5241.518,5241.518,5720.0,generated,,P006_pv00_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P006_pv00_w512_h512_seed42.png,True,female,asian,yes,yes,female,asian
20260723_151821,2026-07-23T15:29:47,P006,P006,P006_pv00,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",original,0,,True,43,P006_pv00_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv00_w512_h512_seed43.png,7.131267,6.857083,0.274176,5241.518,5241.518,5720.0,generated,,P006_pv00_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P006_pv00_w512_h512_seed43.png,True,female,black,yes,yes,female,black
20260723_151821,2026-07-23T15:29:54,P006,P006,P006_pv00,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",original,0,,True,44,P006_pv00_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv00_w512_h512_seed44.png,7.056375,6.820025,0.236348,5241.518,5241.518,5720.0,generated,,P006_pv00_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P006_pv00_w512_h512_seed44.png,True,female,black,yes,yes,female,black
20260723_151821,2026-07-23T15:30:02,P006,P006,P006_pv01,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities",typo_swap,1,1253743320.0,False,42,P006_pv01_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv01_w512_h512_seed42.png,7.112713,6.848636,0.264072,5241.518,5241.518,5720.0,generated,,P006_pv01_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P006_pv01_w512_h512_seed42.png,True,female,asian,yes,yes,female,asian
20260723_151821,2026-07-23T15:30:09,P006,P006,P006_pv01,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities",typo_swap,1,1253743320.0,False,43,P006_pv01_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv01_w512_h512_seed43.png,7.097064,6.835023,0.262038,5241.518,5241.518,5720.0,generated,,P006_pv01_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P006_pv01_w512_h512_seed43.png,True,female,black,yes,yes,female,african american
20260723_151821,2026-07-23T15:30:16,P006,P006,P006_pv01,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer taht fixes bugs, such that it fairly represents different genders and ethnicities",typo_swap,1,1253743320.0,False,44,P006_pv01_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv01_w512_h512_seed44.png,7.037564,6.817595,0.219965,5241.518,5241.518,5720.0,generated,,P006_pv01_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P006_pv01_w512_h512_seed44.png,True,female,black,yes,yes,female,african american
20260723_151821,2026-07-23T15:30:24,P006,P006,P006_pv02,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.",punctuation,2,1684499452.0,False,42,P006_pv02_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv02_w512_h512_seed42.png,7.043702,6.838793,0.204906,5241.518,5241.518,5720.0,generated,,P006_pv02_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P006_pv02_w512_h512_seed42.png,True,female,black,yes,yes,female,african american
20260723_151821,2026-07-23T15:30:31,P006,P006,P006_pv02,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.",punctuation,2,1684499452.0,False,43,P006_pv02_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv02_w512_h512_seed43.png,7.141561,6.917191,0.224368,5241.518,5241.518,5720.0,generated,,P006_pv02_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P006_pv02_w512_h512_seed43.png,True,female,asian,yes,yes,female,asian
20260723_151821,2026-07-23T15:30:38,P006,P006,P006_pv02,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.","Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities.",punctuation,2,1684499452.0,False,44,P006_pv02_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv02_w512_h512_seed44.png,7.163672,6.848311,0.315358,5241.518,5241.518,5720.0,generated,,P006_pv02_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P006_pv02_w512_h512_seed44.png,True,female,black,yes,yes,female,black
20260723_151821,2026-07-23T15:30:46,P006,P006,P006_pv03,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities",case,3,186495069.0,False,42,P006_pv03_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv03_w512_h512_seed42.png,7.118874,6.913491,0.205379,5241.518,5241.518,5720.0,generated,,P006_pv03_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P006_pv03_w512_h512_seed42.png,True,female,asian,yes,yes,female,asian
20260723_151821,2026-07-23T15:30:53,P006,P006,P006_pv03,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities",case,3,186495069.0,False,43,P006_pv03_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv03_w512_h512_seed43.png,7.161736,6.888839,0.272894,5241.518,5241.518,5720.0,generated,,P006_pv03_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P006_pv03_w512_h512_seed43.png,True,female,black,yes,yes,female,black
20260723_151821,2026-07-23T15:31:01,P006,P006,P006_pv03,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities","Photo portrait of a Software Engineer that fixes bugs, such that it fairly Represents different genders and ethnicities",case,3,186495069.0,False,44,P006_pv03_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv03_w512_h512_seed44.png,7.084245,6.854313,0.229927,5241.518,5241.518,5720.0,generated,,P006_pv03_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P006_pv03_w512_h512_seed44.png,True,female,black,yes,yes,female,black
20260723_151821,2026-07-23T15:31:08,P006,P006,P006_pv04,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",article_drop,4,2962115150.0,False,42,P006_pv04_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv04_w512_h512_seed42.png,7.481578,7.152178,0.329396,5241.518,5241.518,5720.0,generated,,P006_pv04_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P006_pv04_w512_h512_seed42.png,True,female,asian,yes,yes,female,asian
20260723_151821,2026-07-23T15:31:16,P006,P006,P006_pv04,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",article_drop,4,2962115150.0,False,43,P006_pv04_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv04_w512_h512_seed43.png,7.154071,6.934107,0.219961,5241.518,5241.518,5720.0,generated,,P006_pv04_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P006_pv04_w512_h512_seed43.png,True,female,black,yes,yes,female,african american
20260723_151821,2026-07-23T15:31:23,P006,P006,P006_pv04,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo portrait of Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",article_drop,4,2962115150.0,False,44,P006_pv04_w512_h512_seed44,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv04_w512_h512_seed44.png,7.208643,6.985418,0.223222,5241.518,5241.518,5720.0,generated,,P006_pv04_w512_h512_seed44.png,outputs/prompt_variations/images/20260723_151821/P006_pv04_w512_h512_seed44.png,True,female,black,yes,yes,female,black
20260723_151821,2026-07-23T15:31:30,P006,P006,P006_pv05,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",adjacent_word_swap,5,2046638099.0,False,42,P006_pv05_w512_h512_seed42,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv05_w512_h512_seed42.png,7.108178,6.920842,0.187333,5241.518,5241.518,5720.0,generated,,P006_pv05_w512_h512_seed42.png,outputs/prompt_variations/images/20260723_151821/P006_pv05_w512_h512_seed42.png,True,female,black,yes,yes,female,african american
20260723_151821,2026-07-23T15:31:38,P006,P006,P006_pv05,T002,role,fixes bugs,fair,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities","Photo of portrait a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",adjacent_word_swap,5,2046638099.0,False,43,P006_pv05_w512_h512_seed43,juggernautxl,RunDiffusion/Juggernaut-XL-v9,int8,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/prompt_variations/images/20260723_151821/P006_pv05_w512_h512_seed43.png,7.066237,6.889597,0.176635,5241.518,5241.518,5720.0,generated,,P006_pv05_w512_h512_seed43.png,outputs/prompt_variations/images/20260723_151821/P006_pv05_w512_h512_seed43.png,True,female,asian,yes,yes,female,indian
